global_day,month,day_type,weekly_focus,meal_id,meal_type,time,original_recipe_version_id,selected_recipe_version_id,selected_recipe_title,changed,reasons
21,Settembre,D1,other,base:meal:021:01,Colazione,06:30,base:recipe-version:omelette-alla-feta-con-pane-bianco:3fd115ce6030c5aa,base:recipe-version:omelette-alla-feta-con-pane-bianco:3fd115ce6030c5aa,Omelette alla feta con pane bianco,False,conservato
21,Settembre,D1,other,base:meal:021:02,Spuntino,10:30,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,Banana e latte,False,conservato
21,Settembre,D1,other,base:meal:021:03,Pranzo,13:30,base:recipe-version:frittata-morbida-con-patate-e-zucchine:69d14f786986115a,base:recipe-version:salmone-con-polenta-e-funghi:98ea033f289fe02c,Salmone con polenta e funghi,True,riduzione_uova_albume | varieta_distribuzione
21,Settembre,D1,other,base:meal:021:04,Spuntino,17:30,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:frutta-e-nocciole:ca5c53aaebcf9575,Frutta e nocciole,True,riduzione_latticini | varieta_distribuzione
21,Settembre,D1,other,base:meal:021:05,Cena,21:00,base:recipe-version:risotto-delicato-con-funghi-e-zucca:c83ed23823f534c3,base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,Filetto di maiale con patate e spinaci,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
22,Settembre,D2,plant_pasta,base:meal:022:01,Colazione,09:00,base:recipe-version:pancake-di-farina-00-e-ricotta:fa298161ddd6d4f2,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:8fd04a5b7ddd497f,Colazione leggera con latte e fette classiche,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
22,Settembre,D2,plant_pasta,base:meal:022:02,Pranzo,13:00,base:recipe-version:frittata-morbida-con-patate-e-bietole:4ceadffcb97291ae,base:recipe-version:v6-pasta-integrale-con-lupini-e-zucca:b3901392e023e90a,Pasta integrale con lupini e zucca,True,riduzione_uova_albume | backbone_vegetale_pasta
22,Settembre,D2,plant_pasta,base:meal:022:03,Pasto preturno,18:30,base:recipe-version:piadina-con-tacchino-a-fette-mozzarella-e-pomodori:263bce48b9c42ae7,base:recipe-version:branzino-con-polenta-e-zucchine:05d43f46b0cd324d,Branzino con polenta e zucchine,True,riduzione_latticini | varieta_distribuzione
22,Settembre,D2,plant_pasta,base:meal:022:04,Spuntino notturno,23:30,base:recipe-version:crackers-classici-con-hummus-delicato:133b905f93d6d0c1,base:recipe-version:crackers-classici-con-hummus-delicato:27b122baaf5f3d79,Crackers classici con hummus delicato,True,varieta_distribuzione
22,Settembre,D2,plant_pasta,base:meal:022:05,Spuntino notturno,03:30,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,riduzione_latticini | varieta_distribuzione
22,Settembre,D2,plant_pasta,base:meal:022:06,Mini-pasto pre-sonno,08:20,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,varieta_distribuzione
23,Settembre,D3,rice_animal,base:meal:023:01,Brunch,15:00,base:recipe-version:brunch-tortilla-spagnola-leggera-con-zucchine:077a564b9ed6cef4,base:recipe-version:v6c-brunch-completo-con-couscous-pollo-e-carote:b068d2d1e6885f55,"Brunch completo con couscous, pollo e carote",True,riduzione_uova_albume | varieta_distribuzione
23,Settembre,D3,rice_animal,base:meal:023:02,Spuntino,18:30,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,riduzione_latticini | varieta_distribuzione
23,Settembre,D3,rice_animal,base:meal:023:03,Cena,21:00,base:recipe-version:risotto-delicato-con-gamberi-e-zucca:4ca778d49fafd80b,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-carote:f7b3875932ca827f,Kofte di tacchino delicati con riso e carote,True,riduzione_latticini | backbone_riso
24,Settembre,D4,plant_rice,base:meal:024:01,Colazione,08:00,base:recipe-version:budino-di-riso-casalingo-e-frutta:6cc1d24620d4f701,base:recipe-version:kefir-con-fette-classiche-e-confettura:565d49687dc3de64,Kefir con fette classiche e confettura,True,varieta_distribuzione
24,Settembre,D4,plant_rice,base:meal:024:02,Spuntino,11:00,base:recipe-version:frutta-e-nocciole:400146dc9e9c56e4,base:recipe-version:frutta-in-porzione-piccola:08e3edbd66951d58,Frutta in porzione piccola,True,varieta_distribuzione
24,Settembre,D4,plant_rice,base:meal:024:03,Pranzo,13:30,base:recipe-version:sgombro-con-pane-bianco-e-pomodori:8a722b95679d9c63,base:recipe-version:sgombro-con-pane-bianco-e-pomodori:8a722b95679d9c63,Sgombro con pane bianco e pomodori,False,conservato
24,Settembre,D4,plant_rice,base:meal:024:04,Spuntino,17:30,base:recipe-version:frutta-e-grana:e22cb752c07b71e7,base:recipe-version:frutta-e-grana:e22cb752c07b71e7,Frutta e Grana,False,conservato
24,Settembre,D4,plant_rice,base:meal:024:05,Cena,20:30,base:recipe-version:wrap-morbido-con-pollo-primosale-e-bietole:6bf1f86e7d657087,base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,Riso jasmine con ceci e zucca,True,riduzione_latticini | backbone_vegetale_riso
25,Settembre,D5,pasta_animal,base:meal:025:01,Colazione,08:00,base:recipe-version:pane-integrale-primosale-e-frutta:83e53f1342fd5361,base:recipe-version:v6-yogurt-con-avena-e-pera:deac64791fb6ff2d,Yogurt con avena e pera,True,riduzione_latticini | varieta_distribuzione
25,Settembre,D5,pasta_animal,base:meal:025:02,Spuntino,11:00,base:recipe-version:fiocchi-di-latte-e-frutta:a04db2a4f28dd5ca,base:recipe-version:piccola-porzione-di-lupini-e-frutta:27a1df3729d2c523,Piccola porzione di lupini e frutta,True,riduzione_latticini | varieta_distribuzione
25,Settembre,D5,pasta_animal,base:meal:025:03,Pranzo,13:30,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-melanzane:6da7b42882068260,base:recipe-version:v6-pasta-con-branzino-e-zucchine:4d2f780150b38086,Pasta con branzino e zucchine,True,backbone_pasta
25,Settembre,D5,pasta_animal,base:meal:025:04,Spuntino,17:30,base:recipe-version:frutta-e-primosale:d88a0ba0bb75f471,base:recipe-version:v6-kefir-con-banana-e-pistacchi:6663fc9362c6db18,Kefir con banana e pistacchi,True,riduzione_latticini | varieta_distribuzione
25,Settembre,D5,pasta_animal,base:meal:025:05,Cena,20:30,base:recipe-version:frittata-morbida-con-patate-e-pomodori:e68093844fef9ded,base:recipe-version:v6-couscous-con-pollo-e-carote:d861a05c3d30d7fb,Couscous con pollo e carote,True,riduzione_uova_albume | varieta_distribuzione
26,Settembre,D1,plant_pasta,base:meal:026:01,Colazione,06:30,base:recipe-version:toast-francese-con-primosale-e-pomodoro:20d854fd1667f738,base:recipe-version:toast-francese-con-primosale-e-pomodoro:20d854fd1667f738,Toast francese con primosale e pomodoro,False,conservato
26,Settembre,D1,plant_pasta,base:meal:026:02,Spuntino,10:30,base:recipe-version:frutta-e-primosale:d88a0ba0bb75f471,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
26,Settembre,D1,plant_pasta,base:meal:026:03,Pranzo,13:30,base:recipe-version:piatto-caldo-con-robiola-polenta-e-bietole:947164d211cd239d,base:recipe-version:v6-pane-integrale-con-pollo-e-zucca-arrosto:d29d09614bd2ff7b,Pane integrale con pollo e zucca arrosto,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
26,Settembre,D1,plant_pasta,base:meal:026:04,Spuntino,17:30,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,varieta_distribuzione
26,Settembre,D1,plant_pasta,base:meal:026:05,Cena,21:00,base:recipe-version:tortilla-spagnola-leggera-con-zucchine:939e97fd8a9e0f0d,base:recipe-version:v6-pasta-e-borlotti-con-funghi:939d2c259695ddf0,Pasta e borlotti con funghi,True,riduzione_uova_albume | backbone_vegetale_pasta
27,Settembre,D2,rice_animal,base:meal:027:01,Colazione,09:00,base:recipe-version:budino-di-riso-casalingo-e-frutta:6cc1d24620d4f701,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,Semolino al latte con frutta,True,varieta_distribuzione
27,Settembre,D2,rice_animal,base:meal:027:02,Pranzo,13:00,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-fagiolini:b9e6f822041b2859,base:recipe-version:trota-con-riso-e-zucchine:36972b50f1b64e38,Trota con riso e zucchine,True,backbone_riso
27,Settembre,D2,rice_animal,base:meal:027:03,Pasto preturno,18:30,base:recipe-version:frittata-morbida-con-patate-e-zucca:6e420f214ced5359,base:recipe-version:v6-grano-saraceno-con-manzo-e-funghi:d004b061ebe7cd7e,Grano saraceno con manzo e funghi,True,riduzione_uova_albume | varieta_distribuzione
27,Settembre,D2,rice_animal,base:meal:027:04,Spuntino notturno,23:30,base:recipe-version:mini-mozzarella-e-frutta:d4970970de0e2aab,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,riduzione_latticini | varieta_distribuzione
27,Settembre,D2,rice_animal,base:meal:027:05,Spuntino notturno,03:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,Mini panino bianco con bresaola,True,varieta_distribuzione
27,Settembre,D2,rice_animal,base:meal:027:06,Mini-pasto pre-sonno,08:20,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,Frutta e mandorle,True,varieta_distribuzione
28,Settembre,D3,other,base:meal:028:01,Brunch,15:00,base:recipe-version:brunch-poke-tiepido-con-salmone-e-lattuga:c16219f1237dbc17,base:recipe-version:v6c-brunch-completo-con-farro-tonno-e-spinaci:798c70f6ab73f8e4,"Brunch completo con farro, tonno e spinaci",True,riduzione_uova_albume | varieta_distribuzione
28,Settembre,D3,other,base:meal:028:02,Spuntino,18:30,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,Crackers e ricotta,False,conservato
28,Settembre,D3,other,base:meal:028:03,Cena,21:00,base:recipe-version:salmone-nordico-con-patate-e-zucca:c8a1c4ca9ba7579f,base:recipe-version:v6c-brunch-completo-con-orzo-tacchino-e-zucca:7898281ada572089,"Brunch completo con orzo, tacchino e zucca",True,riduzione_uova_albume | varieta_distribuzione
29,Settembre,D4,plant_pasta,base:meal:029:01,Colazione,08:00,base:recipe-version:latte-corn-flakes-e-frutta:cf62f1c1f1381a34,base:recipe-version:latte-corn-flakes-e-frutta:cf62f1c1f1381a34,"Latte, corn flakes e frutta",False,conservato
29,Settembre,D4,plant_pasta,base:meal:029:02,Spuntino,11:00,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe-version:latte-e-frutta:5810692902d5524f,Latte e frutta,True,riduzione_uova_albume | varieta_distribuzione
29,Settembre,D4,plant_pasta,base:meal:029:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-primosale-e-pomodori:e1ee16fe31a6d889,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,Manzo magro con pane bianco e carote,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
29,Settembre,D4,plant_pasta,base:meal:029:04,Spuntino,17:30,base:recipe-version:frutta-e-nocciole:400146dc9e9c56e4,base:recipe-version:frutta-e-nocciole:400146dc9e9c56e4,Frutta e nocciole,False,conservato
29,Settembre,D4,plant_pasta,base:meal:029:05,Cena,20:30,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:1bebfe8f0f652905,base:recipe-version:v6-pasta-e-lenticchie-con-passata-e-spinaci:9a451f889d032790,Pasta e lenticchie con passata e spinaci,True,backbone_vegetale_pasta
30,Settembre,D5,rice_animal,base:meal:030:01,Colazione,08:00,base:recipe-version:toast-leggero-con-ricotta-e-frutta:db1c7df75d9e5742,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:8bd9d43e7adbdeed,"Yogurt bianco, corn flakes e frutta",True,riduzione_latticini | varieta_distribuzione
30,Settembre,D5,rice_animal,base:meal:030:02,Spuntino,11:00,base:recipe-version:frutta-in-porzione-piccola:6bdebfa528d96dc7,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,True,varieta_distribuzione
30,Settembre,D5,rice_animal,base:meal:030:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-pollo-patate-e-fagiolini:51b326d65f384f25,base:recipe-version:poke-tiepido-con-salmone-e-carote:38ccf71c2323630b,Poke tiepido con salmone e carote,True,riduzione_uova_albume | backbone_riso
30,Settembre,D5,rice_animal,base:meal:030:04,Spuntino,17:30,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe-version:crackers-classici-con-hummus-delicato:9973a6bb5cb9312b,Crackers classici con hummus delicato,True,varieta_distribuzione
30,Settembre,D5,rice_animal,base:meal:030:05,Cena,20:30,base:recipe-version:pasto-flessibile-lasagna-al-ragu-e-verdure-cotte:16dbe32007b44acf,base:recipe-version:v6c-brunch-completo-con-couscous-tacchino-e-spinaci:a20df9da2d65c783,"Brunch completo con couscous, tacchino e spinaci",True,varieta_distribuzione
31,Ottobre,D1,plant_rice,base:meal:031:01,Colazione,06:30,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,"Yogurt bianco, corn flakes e banana",False,conservato
31,Ottobre,D1,plant_rice,base:meal:031:02,Spuntino,10:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,Mini panino con bresaola e carote,True,riduzione_latticini | varieta_distribuzione
31,Ottobre,D1,plant_rice,base:meal:031:03,Pranzo,13:30,base:recipe-version:pasta-con-crema-di-lenticchie-e-zucchine:3bdab321be6f61ff,base:recipe-version:v6-riso-basmati-con-lenticchie-e-broccoli:96846871ea25b833,Riso basmati con lenticchie e broccoli,True,riduzione_uova_albume | riduzione_latticini | backbone_vegetale_riso
31,Ottobre,D1,plant_rice,base:meal:031:04,Spuntino,17:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,False,conservato
31,Ottobre,D1,plant_rice,base:meal:031:05,Cena,21:00,base:recipe-version:frittata-morbida-con-patate-e-funghi:e7d5ae72f7e67cc1,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_uova_albume | varieta_distribuzione
32,Ottobre,D2,pasta_animal,base:meal:032:01,Colazione,09:00,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:7cdba8b4c0ab3edc,base:recipe-version:v6-gallette-di-riso-con-burro-di-arachidi-e-banana:0662b0d58a819f7a,Gallette di riso con burro di arachidi e banana,True,riduzione_latticini | varieta_distribuzione
32,Ottobre,D2,pasta_animal,base:meal:032:02,Pranzo,13:00,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:e17472dbd25f8c15,base:recipe-version:v6-pasta-con-gamberi-e-zucchine:dd40348d582dc3cf,Pasta con gamberi e zucchine,True,backbone_pasta
32,Ottobre,D2,pasta_animal,base:meal:032:03,Pasto preturno,18:30,base:recipe-version:piadina-con-tacchino-a-fette-primosale-e-carote:7d154b18cc99f2c9,base:recipe-version:piadina-con-tacchino-a-fette-primosale-e-carote:7d154b18cc99f2c9,"Piadina con tacchino a fette, primosale e carote",False,conservato
32,Ottobre,D2,pasta_animal,base:meal:032:04,Spuntino notturno,23:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,Yogurt bianco e banana,True,riduzione_latticini | varieta_distribuzione
32,Ottobre,D2,pasta_animal,base:meal:032:05,Spuntino notturno,03:30,base:recipe-version:mini-mozzarella-e-frutta:d4970970de0e2aab,base:recipe-version:kefir-e-frutta:9d9d38ab49b00b02,Kefir e frutta,True,riduzione_latticini | varieta_distribuzione
32,Ottobre,D2,pasta_animal,base:meal:032:06,Mini-pasto pre-sonno,08:20,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,varieta_distribuzione
33,Ottobre,D3,plant_pasta,base:meal:033:01,Brunch,15:00,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-zucca:07916c78b183b2f3,base:recipe-version:v6c-brunch-completo-con-polenta-manzo-e-broccoli:de9b2e35908b5a3c,"Brunch completo con polenta, manzo e broccoli",True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
33,Ottobre,D3,plant_pasta,base:meal:033:02,Spuntino,18:30,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,varieta_distribuzione
33,Ottobre,D3,plant_pasta,base:meal:033:03,Cena,21:00,base:recipe-version:tortino-al-forno-di-uova-patate-e-funghi:33d196db1c8daef0,base:recipe-version:v6-pasta-e-ceci-con-broccoli:83b8f13d2844e188,Pasta e ceci con broccoli,True,riduzione_uova_albume | backbone_vegetale_pasta
34,Ottobre,D4,rice_animal,base:meal:034:01,Colazione,08:00,base:recipe-version:french-toast-delicato-con-frutta:7a41c615f143ffb0,base:recipe-version:french-toast-delicato-con-frutta:7a41c615f143ffb0,French toast delicato con frutta,False,conservato
34,Ottobre,D4,rice_animal,base:meal:034:02,Spuntino,11:00,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:bafeb21a29f7b2a0,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:bafeb21a29f7b2a0,Frutta e fiocchi di latte su gallette,False,conservato
34,Ottobre,D4,rice_animal,base:meal:034:03,Pranzo,13:30,base:recipe-version:pasta-con-ricotta-e-funghi:03433e2f5f78a377,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:20bf020503f4e943,Curry bianco molto delicato di pollo e zucca,True,riduzione_uova_albume | riduzione_latticini | backbone_riso
34,Ottobre,D4,rice_animal,base:meal:034:04,Spuntino,17:30,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,Pane bianco e uovo sodo,False,conservato
34,Ottobre,D4,rice_animal,base:meal:034:05,Cena,20:30,base:recipe-version:poke-tiepido-con-salmone-e-bietole:c50d8dc2771754a4,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,stagionalita | varieta_distribuzione
35,Ottobre,D5,other,base:meal:035:01,Colazione,08:00,base:recipe-version:mini-piadina-con-tacchino-e-robiola:a9b830a3c5b09b17,base:recipe-version:kefir-con-fette-classiche-e-confettura:565d49687dc3de64,Kefir con fette classiche e confettura,True,riduzione_latticini | varieta_distribuzione
35,Ottobre,D5,other,base:meal:035:02,Spuntino,11:00,base:recipe-version:frutta-e-grana:e22cb752c07b71e7,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
35,Ottobre,D5,other,base:meal:035:03,Pranzo,13:30,base:recipe-version:wrap-morbido-con-pollo-primosale-e-spinaci:eb2a07f2671578f3,base:recipe-version:salmone-nordico-con-patate-e-cavolfiore:a5af330bd4835b4d,Salmone nordico con patate e cavolfiore,True,riduzione_latticini | varieta_distribuzione
